# DFTB+ Forces (H/bohr) at time step           1
 -0.169789159754386E-002 -0.105425238553297E-003 -0.637720729178316E-002
  0.858464929057829E-003 -0.850206873255075E-004 -0.836559667749072E-002
  0.436188996360951E-003 -0.116594838522527E-003 -0.841434119193821E-002
  0.238377224943737E-002 -0.214216137833847E-003 -0.107725346703475E-001
  0.568649741794838E-004 -0.125864908485501E-003 -0.643273047615912E-002
 -0.313686018147127E-002  0.910844069325699E-003 -0.384754780680176E-002
